17
985 960
689 699 -267
595 209 -978
575 656 700
782 441 629
335 318 984
299 217 262
171 475 -154
83 471 57
573 693 -38
696 329 818
553 73 -984
62 477 -744
140 370 -842
593 276 135
164 238 -505
431 287 444
126 84 644
106 11 932
481 426 495
632 161 832
611 9 220
839 228 -390
374 670 521
604 148 -176
741 723 960
514 655 -719
57 648 514
347 711 -288
730 332 808
752 292 -930
30 291 999
553 530 534
155 387 -331
256 794 155
730 278 14
253 685 498
50 477 495
167 751 763
73 65 -913
101 693 673
85 266 147
287 204 785
127 141 -608
627 218 694
696 567 10
304 444 -969
844 527 488
52 304 -285
801 614 363
196 43 106
802 745 951
120 111 -666
365 507 398
299 714 -112
313 467 -175
778 461 -756
240 112 -151
345 396 -885
568 199 533
209 780 89
1 608 712
816 659 -518
46 21 602
426 379 699
312 82 -832
284 729 924
477 567 293
298 76 -689
436 22 604
760 247 306
419 531 -38
825 777 -384
709 5 305
119 744 -941
687 613 -524
245 754 808
489 669 -761
659 502 -461
61 693 -381
86 276 -637
589 116 201
671 194 -375
95 838 150
628 468 340
569 281 939
609 309 -77
569 207 -745
8 418 -755
52 262 568
839 194 703
723 455 -957
657 332 -734
669 351 34
653 281 679
188 507 207
485 7 -673
315 157 -108
827 299 -289
537 844 955
628 155 626
387 173 -767
256 512 -295
48 378 -546
187 100 -628
675 416 191
461 803 -409
591 213 -772
248 435 -131
242 104 -834
778 14 277
574 404 923
601 144 519
513 568 456
354 565 -469
102 205 -471
564 321 -116
247 134 -29
60 45 -288
514 453 68
434 188 996
83 133 319
115 812 159
161 456 278
823 578 101
132 829 881
132 143 741
510 418 -606
528 544 -695
159 57 38
196 508 -925
770 473 653
373 610 107
735 700 564
144 311 -451
360 199 -491
769 209 -924
524 464 287
768 744 216
9 831 785
266 204 719
4 611 -389
818 272 -503
707 375 -457
130 110 86
186 201 462
89 527 828
32 602 141
3 763 -390
806 145 -128
347 192 -546
385 719 10
514 629 -552
755 55 -353
590 771 592
823 813 577
505 437 -836
351 175 826
113 376 458
246 788 66
144 702 -589
446 530 475
484 41 782
193 153 579
278 217 -356
658 510 211
244 644 182
157 831 318
73 296 508
408 420 497
670 314 -955
751 101 -730
539 605 -893
843 732 883
462 43 502
466 257 -587
761 429 87
280 685 -291
108 531 166
313 147 -368
780 253 470
2 357 39
105 116 100
834 843 915
395 820 770
92 369 0
21 198 787
607 615 304
234 419 684
129 413 378
60 249 -96
439 6 -991
562 544 8
211 619 74
478 620 390
317 682 -973
429 523 534
275 691 -851
636 393 301
668 816 925
22 240 65
775 658 -920
179 207 752
300 243 -34
552 646 146
47 645 -598
85 596 520
260 717 -394
30 675 600
469 488 -14
187 360 854
147 423 808
420 633 200
144 670 -66
701 800 -468
725 266 -581
370 833 304
168 333 268
89 669 166
147 273 -405
759 664 -302
522 163 -563
785 478 212
254 534 -39
816 402 636
268 270 395
750 734 549
275 795 -154
522 695 347
37 235 873
529 368 -989
389 758 -827
796 846 -579
742 602 -746
403 816 319
34 736 -437
776 119 -421
16 369 -662
359 827 -996
355 313 791
808 215 -523
569 691 250
238 240 -473
299 674 833
738 599 -694
198 691 -918
266 488 696
26 434 -608
401 493 -109
540 98 -922
648 176 253
401 332 -697
188 156 -505
253 480 760
726 54 159
800 105 -448
597 316 777
365 634 -734
68 690 -541
753 561 159
163 562 955
828 134 -775
806 706 -352
744 120 466
673 569 576
718 834 -905
264 442 246
103 74 -197
759 204 -14
752 45 -195
87 345 -124
339 580 729
628 561 256
477 673 102
420 322 -59
827 823 -7
257 768 27
23 248 -990
654 598 680
60 376 -326
681 269 -67
838 245 571
8 249 -527
562 640 -156
526 588 604
184 659 493
361 607 -728
387 21 38
424 377 769
149 584 -455
842 14 153
152 238 -427
217 779 -344
75 718 624
50 191 -272
170 121 195
752 280 641
760 690 -444
603 537 -701
617 224 -664
80 742 -180
637 203 -949
38 6 228
27 576 -834
809 211 -555
794 208 252
613 700 -507
441 385 -337
614 828 0
249 839 -545
409 316 931
714 688 46
383 659 903
791 96 60
695 195 778
810 50 143
465 226 571
247 749 453
524 746 -291
146 162 -316
24 258 -649
344 664 -13
378 12 -782
466 797 240
569 612 -796
449 20 510
454 654 -732
547 455 -432
311 692 452
179 586 -493
789 529 -204
228 26 -640
155 778 -813
453 202 -733
569 326 -174
737 535 -843
21 789 -51
511 81 -48
173 526 -555
164 475 442
78 611 729
62 78 332
290 599 -346
438 114 563
403 701 888
378 248 34
641 544 291
282 267 -667
606 489 154
549 408 -47
40 18 -849
604 615 -231
338 363 -354
75 122 -961
393 416 -26
583 572 843
798 290 867
286 219 875
351 689 459
544 195 405
280 448 -124
300 543 -41
673 541 34
676 349 -396
296 719 -563
254 124 -212
727 432 -924
472 625 941
162 43 858
562 674 975
60 65 751
810 723 -980
630 565 609
279 339 -94
104 663 -76
513 444 -737
549 691 -253
69 80 195
718 388 601
234 846 -490
472 700 605
78 228 -82
468 356 -186
157 154 -380
384 380 404
294 644 -413
351 755 102
701 374 976
778 684 262
196 343 884
618 52 346
188 387 921
305 397 840
149 336 644
564 665 827
394 556 999
164 531 613
70 779 -357
675 610 735
592 594 896
760 776 -345
26 775 255
477 703 970
6 639 983
327 14 842
34 629 -363
691 19 69
654 631 -723
767 82 458
30 113 -968
663 329 -814
663 545 -784
289 735 -386
533 460 -961
913 820
100 448 129
478 320 -840
696 327 821
584 194 -165
241 434 -530
398 580 696
634 190 931
195 208 -674
846 500 985
151 517 120
295 537 761
339 100 372
149 732 37
443 858 -138
349 656 574
264 214 -174
289 497 -827
400 469 358
692 737 389
379 29 -565
490 10 -817
256 221 -577
803 313 -339
707 377 896
710 779 -886
352 88 -391
744 67 575
150 142 -468
534 108 633
394 96 -730
589 507 937
903 422 -996
127 782 -894
626 859 -885
777 730 885
364 250 711
575 285 25
881 752 -97
71 694 770
259 160 -657
482 380 -345
336 585 649
678 733 163
471 516 -62
128 483 907
79 370 441
761 98 -314
611 151 981
576 339 -209
382 231 -584
823 129 -139
401 119 -908
844 910 138
243 5 -527
427 414 841
115 860 343
51 130 -776
50 708 -761
522 797 -986
837 666 641
193 438 -36
431 824 843
631 778 840
803 5 879
71 845 374
796 906 -433
260 366 -929
71 103 192
787 47 188
824 273 -497
26 99 447
243 105 -626
29 283 -419
72 292 598
749 408 -627
897 52 -185
890 514 -589
463 202 -87
492 743 100
342 728 -302
869 795 -925
90 334 952
498 583 622
579 499 460
660 819 -46
312 613 895
696 212 890
325 548 -475
83 656 -959
600 613 -488
413 686 458
333 88 609
2 447 452
791 524 579
87 483 786
430 648 -513
615 672 -951
273 392 -98
634 197 -578
425 97 41
81 681 -66
382 705 -538
679 14 880
754 894 641
96 545 605
70 259 -812
129 240 249
491 387 343
459 830 -851
700 130 155
230 908 686
800 190 -235
868 250 378
243 556 351
77 891 -219
734 21 882
302 871 239
600 345 -730
315 380 846
906 568 322
480 395 -828
446 464 -165
66 54 -320
841 281 -99
377 898 430
181 590 798
757 828 -127
148 575 499
11 709 -214
608 467 848
362 438 -16
49 680 276
46 594 831
533 660 31
856 560 648
420 475 176
338 633 459
658 105 319
175 144 643
325 10 -461
614 587 -28
111 544 756
609 772 -423
400 120 267
556 844 -572
354 112 -903
351 250 341
63 674 -12
862 389 659
686 310 655
326 219 746
403 799 188
598 70 467
144 150 162
261 845 -179
767 907 516
647 64 667
465 324 800
239 191 -387
681 839 -752
102 360 619
698 567 -338
577 365 -734
316 866 470
148 695 772
524 887 593
223 352 835
296 77 50
698 55 -637
174 402 -393
66 691 467
102 825 -225
124 903 894
106 715 -482
694 191 -636
600 415 527
214 319 110
404 300 86
777 856 572
625 867 627
278 452 -586
305 445 908
312 765 60
188 172 775
37 505 -679
901 93 -501
899 864 731
49 576 -707
531 435 797
778 464 -666
449 599 -700
552 283 -836
117 689 -904
77 864 -564
121 829 -12
506 264 506
95 526 342
783 433 -49
526 2 -34
545 181 338
580 665 -500
579 348 693
272 15 -346
659 625 968
40 84 253
377 464 326
642 287 -100
45 649 -689
756 807 820
805 116 -186
615 160 -322
559 636 -348
814 77 836
378 468 839
229 40 326
305 199 -56
900 326 119
377 651 -987
809 30 -107
807 708 -728
429 31 408
155 427 -524
317 28 -815
326 195 -360
237 892 855
809 120 -413
732 860 -401
509 443 668
166 43 268
552 249 583
816 909 -977
789 386 -336
287 117 79
332 733 583
664 51 -322
621 402 36
145 432 501
817 139 -181
372 523 693
699 419 384
402 281 -111
142 639 -14
346 9 726
35 319 908
211 564 -116
308 407 -355
275 837 -578
628 912 -761
331 576 915
119 221 319
728 660 286
449 805 -215
831 458 -91
303 116 258
134 107 -697
458 95 -314
870 217 -540
397 695 513
443 50 -505
654 427 -695
688 40 449
826 534 -423
801 362 -435
898 318 742
121 681 -66
294 383 216
753 542 -241
557 423 -505
155 536 969
520 673 128
339 239 723
581 69 388
649 870 684
634 314 379
677 664 320
509 696 -758
694 503 595
363 21 -650
191 626 27
135 690 343
836 629 574
704 905 469
458 647 -461
141 189 923
153 424 -139
712 370 -413
460 396 -81
122 314 580
866 404 604
243 770 -844
365 864 717
729 750 -534
316 650 494
182 52 -193
249 478 443
8 246 -229
518 866 290
844 619 942
193 898 729
166 69 -586
393 798 -895
80 275 -750
862 836 956
163 421 883
442 228 430
496 676 213
113 462 -175
540 724 -522
427 868 -429
574 170 688
740 682 703
157 512 -713
610 470 -55
856 410 -838
153 493 -777
297 184 -293
701 514 836
9 776 34
7 197 -811
182 822 95
348 746 864
601 600 653
18 348 932
684 520 -945
636 822 303
531 67 18
400 457 -810
243 284 -500
912 493 832
294 863 829
397 462 -672
661 369 -708
475 790 -67
57 572 580
303 755 -53
833 652 43
655 804 -306
724 354 825
750 349 -297
816 866 883
131 348 -332
214 703 247
267 445 -571
685 672 -977
895 299 -790
872 611 -788
147 701 83
513 144 -937
299 387 61
432 18 -709
854 534 661
578 367 586
56 262 -317
359 812 -275
712 20 -73
693 636 675
643 820 628
841 864 -747
603 381 909
560 306 -671
422 625 835
69 419 960
483 288 -984
248 392 161
323 482 495
111 691 -191
907 356 301
38 89 -182
84 473 87
667 896 -891
875 772 600
285 234 -673
390 256 857
549 322 -568
598 654 -599
463 726 -182
276 277 141
171 799 401
380 328 457
213 827 380
415 439 -467
126 643 -95
748 401 -636
383 409 573
231 839 -460
520 845 -68
168 336 -536
316 570 -983
833 566 45
833 842 -928
278 213 590
331 582 821
352 236 659
238 78 94
625 518 429
209 583 -255
283 299 489
123 563 524
760 330 -764
568 372 858
624 865 -264
332 632 -97
628 196 -843
560 685 -750
93 890 841
888 34 597
97 891 900
609 119 268
119 781 -104
63 51 -741
56 499 999
544 711 271
546 308 163
781 299 941
850 768 194
427 566 -25
830 883 823
850 908 -236
909 131 -174
723 127 -772
628 355 393
197 628 -407
638 309 -415
856 758 267
667 73 -996
331 323 355
401 912 -369
738 472 105
762 233 111
476 150 -124
749 255 651
677 373 -264
477 590 -587
670 809 -149
299 421 736
179 459 644
801 42 565
478 770 614
229 391 -800
834 881 866
388 65 -313
156 323 417
611 65 580
419 471 -545
338 666 -387
773 137 -911
463 400 613
372 724 -327
171 680 962
530 764 574
825 144 700
594 422 555
250 373 -777
86 860 229
822 780 -177
610 763 -223
709 730 982
891 503 258
712 107 172
727 188 -632
104 598 183
399 901 -70
903 826 309
16 849 263
603 58 10
585 163 201
693 849 183
300 565 785
320 103 409
495 678 -319
818 462 181
659 328 -634
600 597 511
587 113 746
565 69 -956
356 317 -710
135 24 184
218 822 700
601 447 250
516 231 637
379 535 -869
894 288 -38
718 729 760
673 369 -855
17 829 443
623 441 462
771 309 -615
640 673 -361
459 785 220
363 739 592
440 263 -346
375 312 323
828 713 169
84 318 284
75 758 -867
604 104 -929
522 411 416
410 495 -713
894 49 226
295 232 936
331 817 -357
748 484 430
628 715 854
662 862 469
814 254 -880
333 60 -366
328 4 748
730 540 939
891 225 400
665 51 -749
770 799 -113
800 204 -446
400 277 995
304 418 -439
490 118 8
477 776 946
445 556 398
342 749 -265
476 767 -230
592 349 -740
721 666 -737
521 879 565
361 59 -773
208 449 256
392 38 122
120 118 343
106 72 131
404 654 -987
411 804 -877
428 152 603
295 794 253
52 103 -309
902 361 -200
9 725 -552
367 168 334
789 838 446
17 41 285
269 395 780
96 784 -767
609 888 543
281 174 983
807 373 -344
208 567 -276
64 235 542
902 204 -314
580 29 894
413 580 -756
638 808 77
157 488 -179
142 910 1
558 835 862
840 453 728
839 893 -686
223 315 -491
678 855 -997
263 241 165
574 641 -778
334 439 552
3 782 973
890 205 160
842 380 -681
187 113 -360
350 696 431
335 217 -922
276 707 -810
430 884 908
166 529 218
288 706 -978
773 910 966
809 861 -328
846 583 -20
288 165 -642
432 773 -164
682 880 -757
14 482 707
600 202 154
365 625 743
795 26 522
175 546 -896
832 542 -674
799 306 182
516 536 725
249 650 -212
367 442 655
143 861 -788
570 803 244
816 532 -27
2 161 754
474 314 264
451 716 -931
606 631 633
909 72 692
883 543 653
882 187 99
72 861 -785
221 138 565
408 740 732
779 515 -355
138 142 296
59 579 -249
268 75 -548
667 185 494
305 687 -765
349 798 164
144 880 -340
149 704 460
496 573 -317
340 255 612
687 733 802
353 272 296
638 23 -11
459 328 413
316 518 -174
329 464 688
670 855 -956
200 633 -492
908 904 -661
517 499 -340
735 357 603
303 603 735
276 106 -227
682 23 812
645 358 38
665 269 -59
708 789 388
188 785 135
712 711 150
327 6 -97
252 679 -266
795 248 259
244 633 548
45 188 982
276 699 -843
77 161 607
64 839 -233
630 336 -791
36 605 431
379 25 -797
365 637 -326
720 424 -698
188 844 721
291 722 702
411 361 -524
759 749 701
881 221 593
468 205 491
402 647 790
572 96 436
870 857 298
672 83 500
292 696 -397
581 514 681
521 807 -866
324 20 -451
695 811 -996
209 750 -653
853 264 -421
11 813 -277
596 303 657
148 386 151
568 574 -813
661 777 17
825 62 783
65 206 -249
845 30 -416
899 711 -201
237 591 923
618 585 164
312 558 -314
403 906 -452
338 431 -972
424 431 -919
502 613 978
749 648 485
850 618 -36
840 320 204
184 899 790
471 176 574
475 66 -493
53 128 -319
224 903 -958
470 252 -195
709 684 197
24 420 -779
247 618 862
792 850 516
531 696 239
233 491 452
689 500 -237
246 176 653
747 558 709
861 659 -501
353 737 -946
868 139 352
597 353 560
487 458 -646
766 857 297
233 9 -701
305 437 -891
359 337 582
837 625 897
905 812 -2
669 531 -11
849 615 -482
489 33 877
656 143 -580
622 703 538
169 680 199
401 16 -578
830 373 -540
512 358 -108
778 195 -668
250 138 332
202 849 962
797 883 502
508 133 250
886 839 -123
669 550 -728
522 516 -218
238 159 -46
97 516 -501
780 628 180
165 258 254
239 504 -166
55 228 -496
359 788 -249
174 875 625
320 691 -438
537 48 85
183 772 -227
254 801 429
78 248 -990
838 610 294
52 254 -35
674 307 423
723 815 401
594 743 267
803 531 -487
711 342 -553
904 47 544
467 606 -639
190 399 586
637 565 221
317 803 -519
23 5 -670
355 497 799
392 430 598
350 110 -460
191 286 33
732 42 821
152 351 329
408 848 186
286 138 827
685 761 866
426 785 -515
877 563 329
431 424 -62
460 378 985
548 716 -796
101 199 23
31 358 -579
416 381 -193
313 680 550
594 874 475
83 119 10
248 485 224
860 88 678
407 329 -829
769 392 117
136 760 393
561 228 -883
646 448 918
760 606 -503
76 200 46
722 689 -532
109 900 -22
76 538 866
465 767 -113
305 880 379
424 142 -506
303 687 -194
431 306 492
393 58 -587
203 472 916
296 893 199
516 637 -911
437 506 -901
471 40 -207
816 487 882
562 844 -565
251 303 -396
911 705 619
876 762 -966
433 601 44
161 790 935
634 117 960
418 215 -847
734 715 -213
544 338 951
73 545 -556
63 525 -444
509 336 -826
177 272 460
696 782 -425
808 41 904
572 892 200
288 328 -790
333 336 959
909 877 -821
15 458 -570
720 833 568
344 895 -663
632 429 -143
318 196 12
286 513 190
772 272 -576
346 556 851
527 591 696
404 105 708
307 564 -117
979 812
786 334 166
201 554 401
147 707 149
905 299 10
248 289 -327
195 483 107
923 260 659
415 401 261
431 322 -789
626 132 -411
58 546 -901
450 825 -976
553 282 -971
494 390 417
518 534 -782
453 929 -85
557 427 575
292 185 278
955 699 -945
924 730 189
759 215 -853
480 54 528
164 450 270
392 495 -884
251 96 -184
478 168 -786
978 964 412
411 316 168
675 414 -451
850 548 -109
417 964 762
545 510 -353
212 629 737
839 756 -905
767 530 290
139 120 681
729 958 453
831 387 -678
83 461 717
544 248 -842
381 484 -806
171 220 -509
959 926 -562
704 518 385
244 76 68
178 510 -699
976 502 -676
124 256 756
247 88 844
39 261 -482
752 149 739
20 79 452
602 561 -45
916 849 -153
312 757 149
249 369 585
870 126 -891
490 455 269
794 875 440
11 532 295
140 14 -344
910 372 165
469 64 179
615 514 -142
927 570 927
195 461 -438
252 857 -996
85 609 782
973 555 318
915 44 183
571 378 -837
566 370 -725
46 513 251
804 181 938
814 940 -94
895 760 906
292 262 -646
864 380 99
302 855 -374
442 931 -674
839 218 -617
795 10 -886
22 39 -781
145 663 655
1 716 212
104 738 -285
538 958 953
627 755 347
132 634 -341
898 844 849
597 6 -523
867 472 420
225 444 428
838 270 514
854 750 -985
146 780 -957
693 437 241
51 169 578
746 747 -810
440 744 145
230 970 512
386 415 -544
909 730 528
334 960 844
684 424 650
128 131 681
110 554 -707
426 515 581
601 138 825
708 142 646
56 228 315
143 438 790
728 345 -374
397 639 232
808 305 -763
808 38 457
926 913 137
433 927 377
59 784 -218
893 739 -728
440 319 623
259 798 -54
240 674 139
969 770 850
170 382 871
145 408 -997
350 923 -470
876 537 413
445 134 752
603 461 -547
204 221 -865
809 471 -235
153 299 490
639 823 -600
551 804 -721
68 820 -431
245 132 -409
368 592 -179
542 835 -879
825 749 -939
389 420 -611
919 835 -368
166 519 645
587 164 393
697 932 -54
977 620 309
527 162 718
473 416 -151
367 207 -691
102 979 -934
410 474 -468
172 705 -423
971 34 553
632 244 -251
560 698 814
363 807 731
417 337 178
56 372 145
941 12 -885
88 358 597
308 277 -361
274 926 -781
739 436 716
87 437 -632
956 562 -629
909 913 918
649 932 -188
441 727 -429
100 532 99
140 306 533
767 877 -879
359 412 43
301 666 -781
452 484 -982
933 596 -331
550 744 155
183 265 -205
422 789 -507
474 731 389
221 458 -6
546 711 812
972 693 676
424 909 454
43 705 328
733 882 -566
795 751 -21
965 919 -171
123 325 296
775 232 210
901 63 211
300 216 531
233 293 -832
810 117 865
757 670 467
14 400 889
452 429 444
207 148 555
492 650 -825
898 652 118
255 714 19
826 810 349
230 763 655
99 859 -268
585 401 -733
170 344 275
723 650 -222
416 385 691
100 22 -73
261 713 720
207 64 351
143 447 587
356 886 -344
690 627 128
40 225 -711
429 56 807
455 442 -37
770 646 357
889 949 -443
391 561 -980
555 295 401
301 849 425
130 230 -452
772 653 113
538 803 388
469 490 678
741 500 77
221 697 -1
85 50 845
741 273 580
778 817 -597
797 373 578
946 405 -413
89 136 -886
310 703 -614
831 224 -591
64 512 244
325 961 436
430 313 885
683 306 183
766 399 -472
495 362 -635
436 887 -472
698 604 291
17 959 -491
214 255 -369
950 438 233
59 702 385
926 176 839
763 771 255
962 769 136
543 355 -649
685 940 363
412 353 -661
625 771 -414
350 642 565
264 843 -117
424 781 516
824 831 -757
582 824 -45
623 565 24
231 974 -41
7 447 -739
109 334 643
841 650 114
416 950 699
725 642 843
10 124 -49
364 806 347
939 163 405
409 757 548
446 349 -655
572 616 -242
842 439 -526
902 484 116
194 647 232
840 863 -864
734 541 306
708 193 -480
559 419 667
571 812 -32
314 512 -169
903 814 498
399 320 -461
115 461 261
629 42 448
128 852 -750
691 151 -877
607 963 -819
975 790 848
602 336 658
977 258 85
228 356 -477
317 919 134
531 691 395
932 136 243
890 458 468
261 34 761
878 696 537
131 288 295
632 34 -860
909 14 771
532 497 32
900 311 315
584 471 -138
373 313 -728
458 269 982
756 540 653
778 28 484
538 558 -235
745 226 30
638 115 -703
742 3 -768
866 670 -992
41 520 462
884 43 734
514 191 919
580 45 877
172 288 426
132 179 569
881 732 875
598 46 -559
826 433 257
749 492 -959
8 351 -799
842 243 -155
521 145 -278
213 555 -532
420 798 503
961 243 699
853 513 -636
378 94 479
612 882 766
376 396 258
378 824 -374
747 35 567
665 186 605
712 911 664
357 728 -575
865 202 -451
161 243 224
559 728 425
3 781 695
313 661 -234
29 109 -837
476 628 -999
257 314 280
964 797 -635
326 563 19
710 904 334
40 368 698
704 543 -964
161 645 843
272 99 7
692 929 912
901 514 -586
182 35 -190
397 111 -459
38 971 673
585 781 610
52 907 -200
795 462 -557
931 500 516
727 203 114
713 896 28
177 3 -718
109 541 50
699 306 263
932 376 -608
278 976 -677
523 374 -716
84 496 998
483 435 45
64 168 -754
20 394 165
97 924 745
116 318 349
408 283 645
38 553 -991
836 10 -795
488 496 514
169 267 -701
931 350 -669
472 966 380
598 910 -956
913 645 313
250 190 118
23 154 484
152 66 40
238 910 741
765 751 259
946 870 721
962 229 659
837 142 -152
524 99 697
928 386 -786
710 613 -817
134 100 -190
887 561 -115
255 790 -982
285 559 -151
725 87 -154
211 70 -250
476 883 432
890 58 -888
762 886 533
39 259 828
370 739 -124
281 954 -585
289 966 263
137 356 308
384 323 -371
733 683 -586
31 663 589
470 345 465
313 80 -966
581 364 -187
837 970 881
719 942 -847
634 503 -682
951 391 -47
243 339 -809
679 2 252
413 158 804
514 210 503
102 817 432
889 91 -922
24 218 -528
818 830 -830
79 775 666
61 603 161
175 587 -668
505 470 611
557 489 603
286 899 186
652 573 161
546 75 169
360 368 733
125 443 -652
886 838 -43
440 72 -170
230 274 847
688 365 -657
735 333 641
204 852 419
829 838 360
751 92 -234
581 775 -795
444 500 -394
667 488 262
219 634 -519
609 467 -435
211 231 -720
380 676 -597
933 579 429
955 649 -763
486 473 403
67 8 -626
823 168 13
209 400 -366
458 243 386
868 182 945
208 95 371
817 164 -590
388 547 359
522 185 277
312 740 -690
80 969 -76
117 894 591
870 719 26
583 758 -522
801 622 389
603 316 4
21 27 -699
408 185 844
80 824 517
897 125 573
446 78 68
789 172 647
540 356 963
317 820 936
957 922 404
162 725 -731
735 428 -433
515 653 -422
978 600 -285
178 842 487
797 46 -245
12 913 811
839 231 -921
836 164 339
638 636 823
297 292 -83
739 80 -14
381 683 -221
182 522 963
266 736 -38
363 813 -178
924 811 429
272 576 565
898 961 -748
630 254 99
253 960 31
470 582 291
336 553 870
43 506 -304
121 387 -354
103 409 219
426 974 -747
940 674 90
798 54 -622
803 875 49
278 413 429
909 746 -71
978 333 -906
74 527 -93
913 652 -380
75 726 -757
960 155 467
64 865 327
827 828 256
35 43 187
304 850 496
162 750 -365
934 662 954
352 724 -909
312 715 189
132 287 342
302 283 191
298 729 -298
72 353 -225
149 364 908
423 94 -170
683 200 457
415 665 136
907 156 181
247 349 -935
40 511 586
507 190 -799
356 300 -586
281 448 954
70 583 670
43 152 615
456 6 701
969 905 -561
332 464 -114
472 966 343
829 249 695
880 408 -143
807 254 -399
238 917 -612
287 6 330
443 241 255
555 580 673
59 481 -285
877 666 815
56 915 -304
87 321 466
648 710 177
255 622 950
382 665 112
261 627 -629
490 670 -879
547 672 -963
447 31 987
909 484 -524
521 583 -615
251 258 594
570 674 908
669 410 -448
177 141 -360
745 537 -880
648 825 239
387 464 -610
320 165 506
473 944 566
313 880 -782
114 79 949
690 745 490
59 905 -730
778 538 -214
966 471 -328
565 292 -785
215 760 403
147 767 -952
917 869 -371
437 125 -424
661 361 -987
740 430 6
120 357 -929
783 3 492
71 77 -512
119 926 61
246 689 -548
114 126 852
536 855 239
532 688 -61
128 288 -750
509 11 512
546 311 -286
111 286 370
930 940 -414
552 202 -591
658 801 -976
932 871 -169
766 222 -776
430 849 -232
27 282 -355
285 47 -574
258 187 -397
699 280 142
876 911 359
766 836 -519
128 271 933
591 214 -645
780 631 657
275 563 -441
799 273 -812
132 352 -817
819 6 510
392 806 -899
75 453 -606
886 362 -104
949 252 -882
724 375 333
977 294 -773
30 628 -181
602 898 831
32 581 -368
204 287 628
273 338 -825
283 705 595
361 792 360
546 667 -403
138 706 323
940 575 657
723 951 -359
130 557 -669
317 162 330
511 556 -816
966 239 -40
694 819 476
758 638 -696
232 152 629
925 218 -669
188 325 756
905 823 610
638 668 -999
917 203 -740
202 890 643
671 126 892
255 568 -409
18 603 513
848 967 -793
206 202 454
179 115 73
535 463 428
364 388 -637
725 113 -41
598 944 -335
778 121 625
509 288 725
658 687 738
666 261 -373
886 566 812
37 85 -757
645 647 46
480 979 -455
268 188 -647
818 928 96
197 630 683
725 971 -5
685 850 -256
426 699 -81
577 648 660
14 891 -946
755 748 -203
715 361 861
782 194 -129
409 398 898
433 661 200
336 702 -199
214 582 952
876 863 808
814 605 -520
406 200 124
686 538 483
141 196 81
651 237 -879
328 174 -701
895 973 -237
232 600 -949
679 193 -566
797 249 945
354 259 -642
808 257 131
453 935 681
155 154 -862
753 771 -108
680 134 463
347 869 634
501 720 256
4 821 484
449 3 -100
257 462 513
553 651 260
433 847 57
571 241 906
72 71 -830
20 784 416
541 843 -746
604 192 -953
195 834 -783
914 687 696
200 896 825
294 887 -280
280 183 -787
37 246 -439
538 797 621
548 772 966
666 748 195
599 975 -960
376 967 -247
873 750 -280
570 838 253
609 268 732
955 2 525
480 357 -113
560 775 196
610 189 483
642 560 921
322 169 -940
292 849 -499
370 304 13
122 813 388
230 780 -222
675 188 899
583 332 -618
772 798 -931
5 835 -477
537 354 -153
494 825 36
338 196 701
921 888 5
963 554 -778
796 775 -559
69 152 519
954 907 -510
202 149 995
157 552 -713
771 683 -408
44 73 -132
942 800 126
135 184 -279
594 40 -331
82 97 -476
682 513 920
233 746 -949
15 739 154
311 557 74
287 584 -314
917 940 -843
755 67 -633
682 621 -681
661 91 -384
130 60 472
695 942 -342
844 225 434
827 214 930
229 607 -828
34 271 445
964 210 -274
860 238 -970
189 154 901
784 112 -629
485 908 -896
930 46 -975
667 265 402
469 518 -220
484 728 681
521 452 -362
430 178 -982
106 923 511
758 500 124
756 579 414
891 34 -258
50 976 -594
377 482 632
195 420 -767
560 691 165
585 78 -752
950 786 -220
180 13 -702
820 11 207
738 180 548
162 355 150
543 96 787
74 160 722
429 584 -2
834 203 475
494 928 741
125 342 131
842 615 240
551 308 -140
307 217 -572
11 785 392
207 115 -415
589 160 171
690 268 -3
611 222 692
261 470 -431
294 363 -26
339 486 98
920 901
912 220 -598
464 411 -715
537 550 330
539 623 -743
598 146 -802
285 840 -386
409 332 -223
268 30 -875
917 775 450
301 336 -73
711 64 236
776 896 -136
514 137 472
462 476 -728
919 705 200
537 79 -495
574 280 -136
67 310 718
457 143 187
217 760 -563
446 524 929
132 318 143
147 730 81
485 272 -444
350 324 620
242 466 481
903 588 750
602 623 -355
240 851 198
369 126 370
25 621 -993
334 171 737
652 669 661
13 188 -786
241 385 -694
268 479 99
484 187 90
177 536 -599
901 871 909
733 283 -566
761 308 583
544 559 -777
736 718 787
194 267 -9
659 753 56
219 188 -888
646 18 463
813 274 -595
537 432 -342
541 76 -124
267 140 260
69 812 675
587 709 523
56 389 576
621 417 -769
230 768 -445
920 642 752
817 395 71
818 670 393
351 800 592
708 220 -68
902 762 832
214 48 691
387 364 -707
548 226 -369
504 215 -250
462 735 427
694 818 136
912 510 119
74 832 757
615 132 125
162 727 -366
714 664 556
739 898 -543
127 744 -841
717 297 406
172 235 -79
614 478 630
409 771 -580
703 251 -260
195 700 19
509 239 -106
900 338 530
624 723 -881
868 861 372
308 419 -994
702 84 414
782 817 -267
255 591 271
879 212 565
247 455 -293
7 301 -154
560 166 51
898 410 192
869 803 345
175 784 492
376 236 256
113 682 985
889 424 -577
496 767 618
10 19 698
292 260 496
374 626 -159
127 254 346
257 174 -650
272 191 111
169 698 872
439 426 401
97 619 -173
430 190 168
51 460 774
166 266 270
467 453 -64
407 853 -15
