19
981 1802
385 793 957
194 60 578
352 556 353
612 718 352
457 308 686
65 85 454
717 673 349
280 747 726
324 516 462
799 661 912
70 420 224
127 14 855
157 707 604
107 670 396
642 31 182
276 647 361
96 672 142
104 302 24
509 429 331
63 780 190
162 454 738
664 454 822
38 387 562
281 295 194
700 588 472
31 398 489
488 42 961
389 367 593
750 280 420
791 706 67
370 484 933
82 388 563
79 684 848
165 23 144
559 697 614
38 153 886
107 796 402
611 272 482
514 32 200
685 137 582
3 121 486
588 651 788
505 414 763
114 755 973
119 664 620
783 271 6
690 223 683
442 24 776
773 350 203
597 106 322
36 313 476
136 710 847
708 689 465
440 180 307
156 419 715
613 302 203
226 159 384
733 823 9
500 807 189
14 201 875
375 653 647
370 731 276
277 604 984
672 740 635
413 592 25
120 362 215
730 26 33
27 86 901
566 810 336
147 336 493
233 539 940
290 322 497
434 639 955
551 624 620
799 187 707
713 271 734
742 663 134
485 525 568
260 767 485
671 207 269
719 395 564
790 348 978
148 390 8
456 650 153
282 563 12
316 173 862
772 773 221
589 85 308
28 803 525
623 716 224
467 311 842
473 92 698
151 575 983
655 602 990
208 392 931
497 764 45
290 709 423
536 368 628
452 284 575
29 450 376
551 375 599
244 479 677
658 644 285
274 375 819
657 44 385
578 818 647
560 641 306
694 510 60
244 91 277
621 206 782
579 409 797
394 559 455
1 399 743
548 714 486
111 675 908
83 761 330
569 436 655
452 571 318
755 353 842
256 233 195
124 102 755
518 381 439
77 793 791
254 323 9
69 668 305
29 703 187
339 710 374
623 627 303
768 638 547
249 320 981
436 103 602
757 244 240
627 592 873
366 251 680
354 59 563
91 744 702
494 797 61
719 793 74
723 741 515
233 450 945
605 596 267
277 570 739
607 32 194
775 274 989
415 449 434
499 425 922
769 778 789
540 277 418
408 80 249
18 306 531
552 778 118
49 491 127
503 719 916
295 314 924
114 7 624
104 444 252
425 795 371
13 752 190
12 84 253
417 112 946
457 474 357
275 716 488
666 340 643
762 275 177
642 341 203
588 173 39
268 357 779
193 564 722
228 511 99
7 173 536
682 778 565
245 523 187
103 634 523
108 685 672
682 623 511
664 656 144
48 773 39
285 680 111
723 74 875
474 116 424
573 101 807
811 232 971
393 592 194
692 123 432
811 106 24
184 823 436
631 563 986
611 520 775
715 365 662
296 696 424
747 469 476
591 208 358
396 706 642
688 99 102
809 649 211
712 760 787
149 132 704
559 229 152
314 24 903
769 722 700
143 571 42
551 546 479
630 702 316
470 656 850
590 18 470
752 431 771
490 67 217
671 491 522
735 379 241
24 100 368
242 349 776
402 220 789
379 727 375
238 364 403
811 478 249
719 782 67
264 302 498
400 244 535
169 316 150
190 658 683
216 212 810
96 418 561
689 82 871
509 315 974
812 549 844
501 473 45
766 593 535
438 379 531
240 732 857
318 317 310
466 461 135
457 101 68
164 429 974
88 424 202
248 394 269
469 720 845
121 272 210
111 575 91
795 300 436
259 246 138
684 601 862
653 625 832
538 547 941
624 678 895
818 231 688
733 289 231
549 662 139
483 530 37
176 36 197
588 393 513
730 734 980
409 255 74
796 772 24
683 237 218
85 721 585
12 289 470
95 608 886
599 593 334
696 463 224
305 450 39
76 256 461
481 411 880
228 475 196
372 546 157
703 448 365
488 637 338
39 142 711
433 573 62
634 148 834
48 20 257
702 538 383
624 245 490
240 434 381
598 502 633
141 753 349
741 156 784
505 548 642
753 141 814
577 779 72
480 489 755
231 575 103
368 166 136
627 330 664
52 472 605
23 193 562
546 706 455
656 711 719
410 51 674
90 307 395
153 233 181
751 54 481
582 212 396
124 515 502
242 180 90
143 443 519
498 698 824
105 587 620
431 687 352
116 319 725
674 276 973
341 36 457
440 384 584
453 479 249
636 726 282
822 808 59
792 784 734
109 651 556
88 732 969
356 384 669
685 24 451
712 343 789
391 597 552
226 626 561
646 68 506
497 521 242
425 629 609
720 765 365
462 62 126
15 581 313
296 522 676
595 559 495
820 339 730
598 299 305
120 190 565
340 786 938
738 139 856
408 242 855
483 771 904
170 238 489
793 178 604
107 95 282
169 677 227
765 490 544
149 94 158
350 441 695
283 564 41
161 41 26
10 160 156
291 47 585
363 390 53
518 265 21
220 276 328
463 565 527
297 601 122
115 437 117
337 679 995
570 395 622
498 339 123
491 48 678
255 614 814
12 222 171
410 237 335
8 198 854
702 439 143
156 595 28
535 47 662
724 729 425
336 815 314
89 479 126
398 677 658
235 538 480
205 200 269
654 269 533
85 188 72
739 89 304
146 124 943
567 475 614
137 215 2
309 159 536
744 809 1
762 75 470
15 332 416
765 326 503
168 143 474
515 37 364
798 175 901
38 495 196
94 160 854
516 197 600
614 360 910
539 190 320
801 1636
198 463 315
250 537 867
115 417 77
671 679 954
16 587 190
234 716 1000
152 16 167
461 254 374
655 434 82
650 494 485
303 153 757
636 246 92
95 798 576
424 96 4
382 606 684
426 731 89
209 18 954
152 145 341
162 504 73
495 171 903
708 152 733
118 424 974
486 459 82
276 727 747
13 105 765
727 326 981
671 661 460
69 683 529
552 239 492
521 301 964
208 359 912
51 795 68
585 8 81
367 707 130
472 230 179
169 789 331
36 239 400
351 410 524
752 130 800
486 310 273
161 6 797
541 759 766
315 363 630
553 185 268
299 644 42
597 20 381
650 575 399
430 359 799
41 86 809
334 243 377
73 609 571
493 418 339
614 317 603
678 475 692
777 516 399
119 463 346
335 698 304
390 380 249
600 706 249
649 123 552
35 505 838
463 84 829
725 151 157
51 494 880
56 695 839
689 285 244
396 547 229
289 251 271
380 105 368
480 536 548
708 409 47
22 167 673
262 96 473
193 699 576
732 309 669
782 171 611
800 71 620
780 686 281
479 363 152
168 86 975
461 608 273
138 201 430
41 117 924
220 779 883
692 677 652
399 115 271
321 181 505
150 472 586
690 494 367
286 383 5
699 353 727
733 660 977
603 219 247
645 773 780
156 385 440
524 69 831
729 715 651
115 778 916
384 549 648
723 78 956
270 641 398
581 120 100
670 611 804
578 352 911
25 642 725
727 382 64
457 339 871
168 340 826
188 359 794
197 284 564
384 791 806
295 751 279
399 437 118
169 471 467
290 428 518
731 392 542
707 461 906
671 404 223
174 102 737
420 305 467
93 417 633
316 181 934
516 636 818
448 242 885
406 307 167
18 87 493
169 490 286
801 146 671
27 520 451
696 292 75
445 596 492
15 393 846
107 403 387
679 94 323
374 480 785
631 411 136
632 397 957
364 732 625
53 540 930
477 634 850
482 660 644
231 764 114
696 94 802
790 323 464
510 499 956
391 83 245
156 27 372
699 764 554
422 691 445
629 240 746
419 618 528
268 411 734
35 534 9
560 743 760
19 691 716
366 45 283
500 757 691
524 240 444
114 404 391
725 565 564
633 308 101
745 387 581
249 88 718
608 621 487
510 291 408
100 352 225
456 797 959
394 368 69
294 731 830
263 638 748
628 458 965
291 530 264
566 754 892
92 546 440
685 639 704
413 39 553
410 364 817
279 271 615
375 346 520
58 621 369
669 238 256
592 287 170
576 502 332
358 736 340
684 273 808
535 773 142
412 587 808
753 320 479
194 666 825
268 220 390
788 327 69
640 119 235
450 688 236
713 108 705
265 247 870
377 662 867
262 343 824
364 74 364
392 58 200
588 667 643
768 443 440
698 645 246
546 294 748
71 243 764
407 390 600
156 391 221
630 673 303
726 291 546
354 796 229
129 209 972
287 329 618
497 536 404
47 539 129
554 568 508
256 313 641
638 134 926
588 400 240
556 43 947
584 149 530
355 29 553
107 407 701
540 681 684
278 196 716
427 108 760
10 491 493
464 554 590
131 442 534
640 407 719
50 102 445
153 118 309
663 152 859
755 196 482
753 314 916
45 675 601
439 755 634
277 260 202
223 449 236
280 188 607
706 759 111
677 301 311
171 520 803
720 345 115
283 613 96
176 147 95
364 69 692
712 632 323
801 453 461
210 78 553
362 316 660
203 547 301
606 687 332
616 683 758
737 745 705
781 184 804
170 270 509
234 381 837
478 165 235
497 787 915
402 208 488
322 266 507
689 587 365
42 518 273
206 433 360
522 303 437
281 284 670
621 82 571
681 268 251
449 382 936
442 552 57
463 479 378
466 681 297
627 274 264
304 771 158
641 188 301
448 367 969
209 423 126
238 45 274
441 228 908
719 423 249
597 400 345
435 424 246
287 439 798
293 352 959
455 544 412
365 765 354
450 161 884
564 613 854
93 435 667
744 206 896
606 197 212
698 598 54
704 611 845
786 740 597
32 574 630
71 428 422
578 280 661
242 529 993
95 683 681
526 341 744
109 314 629
94 518 923
186 72 325
262 710 392
384 84 464
538 288 752
525 726 779
386 710 145
505 357 613
762 259 168
639 125 436
129 149 311
169 725 251
8 765 292
236 38 660
91 487 255
436 753 478
573 34 20
205 544 974
440 612 114
217 790 43
128 526 574
260 17 546
660 405 754
325 597 152
612 97 676
360 235 886
516 413 178
429 315 178
574 65 969
280 403 302
634 67 133
136 219 65
196 403 953
671 605 401
389 244 634
634 162 894
789 786 319
217 312 331
24 512 593
357 361 385
554 72 782
30 509 452
138 498 36
179 45 766
441 299 175
398 469 946
320 670 494
389 717 407
131 8 253
675 712 612
340 383 764
65 505 645
749 506 806
249 591 59
768 166 462
634 308 465
686 337 577
764 190 135
778 239 606
439 109 870
788 105 882
19 668 259
738 202 600
18 684 536
289 495 567
334 666 910
469 612 434
456 676 916
621 152 915
67 759 410
773 229 697
279 85 620
756 647 290
373 510 224
449 127 94
88 485 180
41 300 313
488 396 535
81 493 611
579 224 235
366 498 896
637 622 267
91 238 956
643 537 625
742 251 507
537 712 888
545 21 531
337 540 242
737 410 184
700 363 881
573 559 678
467 94 334
704 108 192
605 472 615
265 340 717
453 569 767
203 188 65
672 141 400
471 319 154
402 735 327
768 371 278
612 23 619
672 195 97
89 430 661
694 672 312
634 177 73
722 111 692
55 427 119
157 168 783
279 737 385
747 189 424
108 590 516
74 390 240
247 86 147
793 365 463
61 503 7
364 504 228
145 452 896
263 43 726
172 434 677
595 492 615
786 345 445
333 283 803
620 335 389
485 277 324
103 453 491
115 623 62
324 619 1000
564 602 229
664 165 354
17 192 881
257 730 551
748 239 563
358 555 511
81 327 458
118 413 769
406 102 855
573 367 678
103 517 124
315 297 297
537 230 45
117 403 883
496 359 240
24 431 754
778 143 158
152 357 816
328 417 773
44 784 360
195 604 678
798 210 116
611 196 10
232 277 424
553 529 123
13 744 937
742 47 546
399 407 476
358 53 530
452 784 864
364 760 135
135 302 530
216 319 112
344 421 764
347 345 16
730 237 184
354 597 315
534 161 471
498 217 56
451 794 930
797 542 596
607 49 810
186 797 410
633 561 41
341 752 180
343 598 746
397 128 37
159 507 673
715 545 548
319 611 480
678 456 544
776 737 888
422 275 1
200 130 482
389 645 708
738 164 627
213 800 432
231 566 167
47 461 729
308 458 325
28 308 684
459 272 660
735 566 977
688 740 529
546 741 899
64 510 449
547 740 287
456 317 629
696 676 253
618 786 630
575 169 138
446 685 531
671 623 48
253 368 667
279 334 598
507 139 362
3 8 827
590 673 762
477 594 760
279 308 195
714 186 98
255 153 971
335 579 907
536 176 467
171 245 420
631 19 496
762 653 715
558 529 582
754 461 235
681 85 930
433 73 757
754 421 410
458 512 379
264 378 908
740 624 63
549 630 267
641 794 655
591 127 546
499 641 7
544 415 349
586 237 940
660 708 359
35 58 302
271 235 927
537 594 949
70 385 689
182 4 812
435 75 811
530 87 406
380 526 909
358 387 713
607 133 427
13 422 214
5 348 146
762 785 413
289 670 884
582 508 882
188 743 153
699 255 427
376 39 773
502 175 597
297 68 722
380 276 936
722 637 300
23 657 835
222 480 919
651 324 648
585 677 606
251 630 306
626 32 459
202 86 575
613 348 182
191 329 273
88 220 259
30 386 960
734 311 985
754 204 97
149 56 641
347 284 536
746 144 692
184 305 290
495 464 669
416 141 132
644 53 823
193 488 62
84 105 143
181 556 256
1 155 846
711 263 575
754 496 16
366 748 884
305 531 983
87 412 753
312 297 594
736 47 270
280 461 610
391 239 667
701 118 318
133 501 742
78 112 782
362 209 322
789 737 153
456 721 989
293 757 203
484 762 298
460 62 596
542 747 924
99 326 45
46 705 240
767 618 332
97 520 162
479 336 627
398 541 59
685 652 705
705 317 769
181 605 359
496 782 932
54 762 537
171 712 491
193 25 737
762 226 477
113 540 802
25 616 774
194 752 638
53 127 461
240 677 846
753 778 328
345 458 523
587 312 809
284 534 272
310 604 981
14 694 874
527 480 846
18 608 864
479 693 20
627 590 495
586 321 961
68 748 726
531 593 375
615 343 540
11 213 902
600 506 866
625 88 208
499 610 834
330 583 652
502 480 634
627 445 881
7 179 725
763 332 622
293 63 439
588 295 185
113 30 575
51 259 1000
427 187 184
300 285 575
215 329 582
30 235 68
40 115 899
682 564 309
429 73 387
99 634 707
472 217 581
416 785 876
664 370 989
544 658 483
185 295 779
5 664 529
77 7 666
286 200 573
359 670 835
471 782 122
401 487 724
335 435 608
287 395 656
66 796 49
52 445 549
38 441 534
723 497 236
453 564 876
247 284 233
174 320 160
469 719 735
76 555 912
267 207 545
495 528 444
578 140 599
598 209 890
397 578 96
288 409 881
122 711 335
277 358 907
54 576 875
433 691 659
59 496 532
562 155 158
540 621 78
135 421 300
706 704 460
65 547 522
243 799 131
169 45 291
317 346 956
207 801 657
465 128 372
168 673 698
113 692 887
663 574 913
104 349 805
379 541 485
274 344 78
44 57 902
17 713 424
38 727 459
388 765 179
721 363 761
409 349 400
523 102 58
399 385 246
362 119 78
497 732 387
317 183 783
728 334 260
542 209 165
21 729 465
279 710 923
566 781 539
74 162 655
383 132 593
52 631 810
710 525 381
482 379 659
475 526 248
199 97 504
373 220 830
766 568 370
450 365 263
64 41 892
662 58 902
598 476 392
512 73 395
221 636 688
269 397 18
390 384 963
279 304 500
190 570 689
117 152 887
180 252 448
131 673 855
554 536 363
499 693 184
70 218 929
301 761 95
366 13 127
363 284 41
339 409 855
291 600 587
349 440 506
149 383 721
555 634 274
752 572 907
683 503 549
796 536 577
308 381 196
112 395 652
96 56 592
705 417 807
311 351 329
605 471 785
291 769 324
327 46 48
455 400 508
65 663 924
164 586 145
379 478 519
153 3 849
476 520 294
442 745 125
120 54 340
474 362 716
719 596 497
474 198 519
192 665 54
385 171 527
765 649 63
782 741 584
423 27 19
799 639 781
614 767 881
670 82 86
619 154 548
529 565 528
437 155 604
529 775 227
407 639 224
507 20 549
736 428 380
525 61 538
341 47 981
126 389 564
508 172 44
526 288 803
734 585 438
241 490 897
463 312 536
57 381 225
478 98 28
571 617 304
780 733 500
154 576 884
628 4 36
364 93 160
72 16 687
322 131 633
451 548 282
527 358 205
91 796 265
43 205 376
293 262 686
412 396 587
454 492 793
126 347 722
278 493 75
81 708 485
418 165 419
186 266 887
269 240 584
200 767 172
603 173 915
675 97 616
358 179 235
364 299 807
193 785 881
473 353 364
404 527 376
299 142 166
199 728 987
786 266 979
418 587 179
178 150 94
644 654 900
559 234 187
662 7 969
101 217 478
415 465 189
341 535 91
215 623 109
558 286 277
290 458 555
270 499 39
328 558 243
371 658 855
203 569 281
660 420 948
323 182 537
635 570 950
344 751 192
385 427 108
500 340 506
159 275 33
91 650 619
71 386 27
402 454 772
784 63 199
611 61 947
305 194 773
59 704 970
168 435 50
477 208 417
36 329 657
759 570 600
671 520 541
490 302 924
334 591 181
753 247 849
87 711 288
362 132 436
325 318 923
395 152 38
426 530 440
367 353 426
43 268 506
334 95 640
25 246 108
465 293 50
552 513 32
450 374 9
131 49 563
326 295 13
158 529 940
272 240 707
329 43 900
509 57 31
448 771 830
432 514 384
563 637 267
491 589 159
13 491 674
366 552 790
399 788 102
492 80 313
130 126 147
450 45 325
425 143 138
632 720 479
151 541 840
747 469 455
38 223 903
477 561 363
516 14 301
93 64 180
293 532 317
783 690 532
1 286 17
207 88 879
385 754 446
328 426 410
4 543 372
334 377 140
527 713 112
415 163 159
403 603 132
112 238 645
198 297 474
219 106 450
657 205 418
722 468 515
645 648 831
394 625 284
693 709 919
491 4 817
257 30 176
775 590 298
672 762 236
152 434 872
64 789 322
253 143 316
718 603 880
457 353 74
799 794 764
204 792 716
712 528 181
368 556 739
630 742 231
272 197 831
232 177 250
159 261 62
685 53 429
738 637 88
286 699 839
586 293 180
58 325 630
78 460 751
276 610 48
392 612 987
717 599 778
290 351 657
420 394 517
39 523 360
44 116 416
770 376 597
104 486 763
17 301 20
608 757 225
307 577 349
678 204 331
80 288 365
309 457 680
477 358 148
87 259 267
52 150 808
770 594 5
57 321 464
556 693 289
674 56 308
400 184 519
269 621 337
546 119 723
247 251 151
686 36 924
652 184 25
197 116 330
552 801 445
412 654 367
56 713 841
433 266 552
732 261 827
327 381 697
585 267 757
263 797 653
577 546 671
702 534 671
649 443 308
416 712 592
710 67 126
759 732 55
214 51 141
352 545 791
230 800 473
608 318 852
381 580 869
559 609 776
569 115 538
466 369 255
26 90 128
477 553 791
48 589 710
371 595 177
658 116 492
260 242 746
586 178 197
729 760 458
772 195 661
130 199 517
585 109 276
310 324 205
387 264 423
322 625 130
738 278 758
159 394 483
404 91 778
134 282 774
748 745 728
747 662 952
722 601 154
761 600 624
196 379 214
764 459 613
482 348 965
735 432 734
404 669 899
144 367 22
231 505 614
139 282 264
118 13 448
102 407 273
788 90 758
499 249 681
623 537 248
355 493 96
469 758 921
480 151 700
119 205 175
91 144 774
458 750 397
285 382 592
205 723 447
200 703 521
640 300 409
662 15 658
490 102 619
321 758 474
378 288 880
400 644 970
334 527 155
23 777 610
44 63 484
786 528 193
795 725 963
547 569 691
554 69 610
297 180 23
229 607 17
655 321 81
283 451 743
648 787 9
195 657 732
481 21 432
465 80 612
797 351 571
763 662 196
80 738 867
618 304 823
413 252 183
628 347 262
102 420 329
619 682 528
96 523 769
308 189 304
275 570 244
688 728 427
759 33 649
44 415 87
660 667 626
68 467 110
175 187 802
157 663 250
271 795 93
773 145 214
119 362 263
570 603 919
772 208 868
335 430 719
539 591 569
11 690 627
678 593 282
569 732 266
415 112 661
17 639 171
167 280 15
339 87 963
366 787 564
131 546 15
132 183 391
442 439 132
380 545 373
86 583 715
420 155 251
237 595 39
560 96 605
163 526 750
2 428 383
174 554 785
465 687 840
512 738 369
737 49 704
714 505 564
382 556 560
270 461 615
606 424 746
220 410 65
87 716 331
376 553 527
44 619 44
576 190 419
123 166 275
147 453 824
414 696 967
630 38 846
456 63 376
235 175 666
504 269 292
767 514 521
171 789 631
783 323 566
243 296 455
633 566 543
69 436 445
661 261 890
245 204 733
23 236 819
285 68 773
456 634 303
287 201 912
47 475 711
726 53 808
306 59 928
795 704 275
95 671 571
227 20 331
225 461 270
55 614 956
563 259 282
300 73 160
655 614 777
541 279 688
62 655 799
77 734 936
119 702 671
434 424 529
314 91 494
479 675 156
468 315 561
676 223 564
291 646 885
418 369 501
167 723 496
658 518 924
502 800 938
302 373 568
478 700 903
395 109 166
334 294 525
557 618 647
91 732 780
332 600 261
87 262 407
320 282 225
283 442 277
167 317 307
328 43 402
509 557 537
230 374 937
667 380 496
289 741 927
719 247 162
463 437 727
493 166 503
422 540 67
61 257 74
644 658 862
474 1 413
539 37 613
680 540 184
565 246 497
246 81 226
368 742 478
261 522 122
413 213 173
756 225 186
470 585 289
328 168 589
178 557 287
311 617 903
521 645 359
147 560 870
128 403 886
800 19 299
446 20 122
776 248 295
558 779 845
436 521 116
372 236 609
497 316 77
186 783 785
687 508 527
750 631 146
492 71 951
604 433 984
424 495 183
570 414 121
571 340 879
194 569 390
639 167 956
544 782 1
640 664 148
108 645 916
104 241 988
622 648 112
92 112 753
355 658 813
744 663 370
782 437 154
580 227 320
414 128 28
16 153 402
401 795 332
493 499 429
573 797 325
452 754 884
586 649 570
749 78 354
302 93 87
268 314 416
211 116 226
466 706 588
454 706 89
42 335 459
70 604 496
458 514 290
574 16 51
569 774 947
535 363 683
165 454 384
297 611 677
548 301 997
504 547 558
191 115 658
343 711 113
360 234 62
145 566 221
331 90 751
631 18 766
545 531 208
344 449 100
645 624 879
96 623 163
347 467 563
782 41 530
521 204 593
504 536 752
373 683 414
163 331 597
389 270 988
236 767 921
116 348 928
49 729 306
40 418 343
611 621 691
535 756 131
422 764 256
365 744 211
442 138 533
610 581 222
795 498 374
551 236 810
421 792 504
582 104 170
260 40 425
310 698 720
399 311 493
172 429 538
371 372 114
641 583 192
537 280 889
18 698 793
2 98 771
451 153 307
233 337 536
60 682 589
693 28 890
751 281 871
501 580 154
615 186 56
770 337 875
21 720 26
287 666 685
567 380 477
15 153 981
330 114 218
166 296 342
10 584 601
786 485 833
382 534 240
746 747 315
143 114 584
154 576 670
702 660 808
136 692 27
331 713 658
191 654 494
351 55 389
597 289 663
17 737 121
612 236 352
662 314 554
751 342 408
780 589 141
602 678 84
734 661 676
563 759 107
571 778 819
669 294 158
180 443 787
323 247 964
273 320 994
704 365 38
311 272 173
378 569 198
332 260 472
76 66 511
423 347 834
546 576 307
352 769 672
509 484 501
495 633 699
299 557 502
224 8 236
751 758 527
572 31 998
433 391 151
148 225 199
424 102 868
248 199 14
713 178 991
730 691 624
255 668 595
300 753 844
418 45 830
149 534 768
164 228 636
387 165 683
768 174 647
434 578 289
475 732 464
56 260 234
484 505 962
688 512 252
38 515 154
759 419 504
245 403 5
666 797 24
549 512 1000
174 478 673
695 147 37
222 388 442
328 684 921
235 630 318
684 678 778
677 413 177
266 458 838
112 294 895
730 771 71
748 622 736
688 229 408
145 739 869
55 744 875
201 433 796
618 450 16
231 726 496
604 630 395
3 581 307
659 751 817
113 6 223
199 75 725
342 284 916
25 531 826
503 692 52
376 302 604
591 35 538
83 499 269
89 426 514
677 477 147
54 765 219
280 437 244
237 788 61
65 513 186
129 746 975
667 424 637
625 51 939
572 690 318
5 676 621
219 264 485
540 345 765
224 543 75
220 478 488
558 611 346
748 676 997
261 4 805
477 779 368
176 537 629
388 174 346
488 265 658
697 678 985
89 16 446
322 430 933
759 344 491
781 653 703
296 681 868
520 429 150
170 494 431
70 363 406
48 18 261
534 479 590
464 50 417
736 259 892
193 280 809
520 131 956
221 93 171
36 597 536
455 8 816
632 117 803
495 289 198
751 153 370
746 800 300
137 421 566
541 452 546
592 79 219
328 244 664
551 586 622
86 76 433
166 36 877
393 202 41
559 354 654
769 447 968
85 182 451
767 127 465
567 15 938
672 404 87
630 764 790
135 462 680
668 112 757
460 707 470
715 103 234
30 49 292
271 300 441
327 114 38
297 268 627
480 162 361
274 727 292
143 630 10
432 610 854
498 397 496
374 395 85
102 377 846
591 205 625
645 139 181
201 73 412
387 503 195
227 400 670
518 711 937
396 746 160
395 326 457
459 634 940
535 251 141
736 788 902
494 628 887
650 465 598
330 245 590
455 549 959
194 402 658
239 300 948
274 570 41
246 53 970
495 144 278
664 372 3
728 374 401
61 159 222
101 575 835
659 330 881
432 134 591
117 68 423
341 64 777
561 579 602
171 551 153
453 178 333
102 400 263
374 212 142
215 366 881
714 410 845
187 650 476
24 569 405
494 506 857
59 390 755
380 746 287
787 358 995
100 252 176
385 239 489
39 75 338
745 490 653
68 204 422
95 448 802
226 337 70
767 83 37
97 208 867
413 673 147
140 259 683
145 339 43
251 111 269
784 690 964
274 451 423
475 18 872
710 643 993
700 433 255
543 130 673
257 625 700
729 146 859
637 529 776
334 132 95
623 496 165
400 633 109
473 543 447
578 593 393
72 180 464
768 30 852
461 233 109
352 59 230
193 783 494
304 68 898
721 231 741
679 243 705
471 765 693
559 282 303
410 443 337
539 63 838
507 450 722
209 308 563
793 419 180
139 557 753
7 541 870
742 384 680
564 427 881
574 415 673
619 421 798
731 441 600
183 202 67
63 30 523
430 235 56
585 495 910
720 395 7
685 82 640
6 623 810
266 777 161
444 710 994
679 318 910
636 93 948
323 162 378
52 330 795
210 400 817
285 24 343
389 165 218
666 298 457
688 275 403
576 693 155
229 463 603
559 350 933
73 780 716
557 648 831
57 559 343
247 424 462
401 205 84
92 222 425
125 490 304
12 188 518
588 334 3
669 632 895
25 286 562
735 41 648
332 800 131
443 49 600
518 560 563
27 346 13
383 370 578
123 774 759
15 350 925
417 239 64
393 729 945
711 32 807
541 601 656
633 223 647
294 170 549
326 478 766
501 40 31
768 358 164
147 648 642
704 535 902
314 485 444
156 652 755
126 760 824
464 566 882
194 398 498
444 351 946
318 669 676
403 614 516
53 279 534
82 15 581
246 781 778
16 17 523
202 787 606
598 189 167
786 452 145
366 433 973
454 94 913
648 35 559
466 768 278
309 625 159
754 96 762
467 482 33
229 21 55
101 738 561
711 306 371
528 189 159
54 103 96
126 512 56
730 800 822
367 648 775
167 571 859
250 173 750
39 514 811
869 1632
719 626 127
450 605 677
627 418 753
18 751 310
345 354 434
224 783 301
356 291 131
229 374 854
714 855 594
91 623 534
381 244 988
151 293 979
108 802 708
632 502 573
198 183 83
482 848 43
134 641 418
521 642 291
223 820 262
517 313 336
716 461 100
14 807 835
287 501 865
182 335 327
499 96 282
420 653 73
496 797 928
778 481 996
138 147 682
298 839 663
374 199 481
648 277 769
525 106 904
267 801 15
392 56 577
544 353 515
25 657 819
844 869 845
412 161 726
427 433 293
238 1 123
534 375 795
579 267 518
101 347 57
194 158 320
29 102 526
505 610 285
211 833 646
432 422 126
797 648 637
215 114 674
514 76 11
64 296 496
829 217 760
402 802 266
639 277 301
562 499 52
532 264 278
356 120 736
805 285 325
654 579 863
800 667 255
535 358 561
511 530 404
31 486 210
187 868 842
390 460 620
460 470 362
490 858 881
797 55 545
611 851 825
757 287 931
173 482 524
714 821 293
17 834 205
859 716 200
49 92 527
226 676 8
561 103 89
765 520 929
194 335 318
585 609 562
481 295 99
788 537 977
25 829 454
66 683 394
799 28 603
680 287 794
725 499 451
819 615 457
6 584 131
585 188 605
329 644 112
523 341 758
192 739 752
719 466 519
349 362 850
585 726 896
789 68 461
410 397 356
354 623 357
140 592 842
281 768 927
132 312 777
584 690 24
640 270 681
380 801 275
647 693 366
130 586 706
650 743 641
701 153 426
304 480 531
321 588 355
772 3 348
378 518 711
800 71 916
83 70 663
48 772 205
452 321 281
676 424 757
854 736 898
777 528 682
715 615 834
861 441 688
77 19 562
6 13 492
651 699 37
528 863 637
166 635 352
110 796 865
206 489 613
822 817 188
97 430 304
289 531 188
25 216 899
96 655 572
537 230 850
750 403 761
85 777 909
61 127 129
593 426 869
449 408 699
442 678 172
189 407 641
412 814 654
686 465 803
664 18 846
512 492 870
718 260 566
278 231 362
328 309 80
468 553 647
630 700 74
328 463 41
674 453 100
649 122 745
324 618 429
223 483 33
145 86 487
338 523 758
9 851 832
653 371 134
308 591 751
224 445 370
31 127 331
869 49 58
572 300 913
183 36 190
525 460 746
709 50 189
443 144 397
760 727 679
189 615 949
173 184 393
594 117 417
140 87 666
593 315 408
622 197 569
31 587 496
581 511 706
773 139 455
676 272 489
820 96 310
186 739 744
840 411 112
710 450 868
555 553 466
198 172 471
308 585 688
543 658 726
541 644 272
206 35 305
250 433 365
431 673 433
559 548 714
721 649 535
293 95 908
296 569 892
3 400 908
645 109 995
107 220 437
413 792 27
357 110 305
8 238 37
578 739 455
252 809 88
396 381 696
229 516 861
416 265 573
294 103 990
166 424 573
14 340 696
379 335 850
666 607 478
77 186 532
508 264 445
364 709 813
455 590 305
356 73 280
324 555 254
494 232 314
127 550 464
433 379 312
640 383 242
122 697 311
159 680 178
731 478 431
146 791 903
384 818 629
461 672 937
819 231 619
458 669 274
695 257 580
730 26 348
591 73 515
462 419 687
816 386 927
667 13 535
433 8 867
551 736 690
38 394 77
253 307 868
539 112 513
788 210 959
825 515 880
377 707 130
97 326 655
146 263 834
401 8 390
104 615 346
395 166 686
330 187 448
556 710 38
281 553 290
688 741 972
412 335 119
60 182 505
541 5 716
246 565 145
565 784 532
755 477 11
73 34 183
815 743 438
160 542 681
730 170 167
419 464 67
648 163 968
385 669 906
747 408 374
782 209 447
509 283 445
794 336 38
298 734 877
771 793 231
197 142 844
682 868 922
139 813 411
225 301 627
797 55 54
623 94 726
779 827 990
137 702 756
69 340 16
490 819 504
38 342 410
817 542 852
378 776 536
268 862 850
562 50 346
479 35 558
131 642 144
162 75 151
349 656 948
361 22 613
78 869 907
469 141 537
71 535 366
805 793 708
676 530 281
1 261 166
317 408 744
445 130 780
232 191 644
20 312 838
63 428 38
472 704 23
830 763 176
122 143 424
655 245 581
472 710 67
566 326 723
260 106 640
